node	AUS	BRA	CAF	CAN	CHN	COL	CUB	DOM	ECU	GBR	GTM	GUF	HND	HTI	IDN	IND	ITA	JAM	JPN	KHM	KOR	MEX	MTQ	MYS	NGA	NIC	PAN	PER	PHL	PRI	PYF	RUS	SEN	SGP	SLV	SUR	THA	TWN	UGA	USA	VEN
root	0.006655723559468773	0.024425167380733994	1.4414434884532602e-08	0.006654016286291045	0.03397267702426526	0.006787958550415131	0.020338745158549266	0.02051603174172704	0.0066619869820262086	0.006654016618693615	0.01993211063302527	0.006651575050292665	0.007462693853245384	0.02000111174675227	0.006656331966341225	0.006731163069794783	0.022670905607290348	0.019918958309050973	0.02669416929753391	0.006781161830112582	0.015236510397246158	0.07049048792387791	0.006816784210876938	0.25436655428644556	1.4414434884532602e-08	0.061222070292530996	0.013478474628120813	0.006656238875329679	0.008654403881440434	0.00706875635851508	0.008877928413022328	0.04010963804298168	1.4414434884532602e-08	0.029849161091337145	0.006655126776066805	0.013546845391749555	0.08329827626176527	0.006656198224697635	1.4414434884918263e-08	0.07643554773572836	0.014414434884918266
n0	5.008002845269911e-06	1.8378363621297768e-05	1.0845932868110214e-11	5.006718165142203e-06	2.556224895793869e-05	5.107501149997704e-06	1.530359437454838e-05	1.543699109769194e-05	5.012715666905132e-06	5.006718482393064e-06	1.4997628112185804e-05	5.004881359593471e-06	5.61519596126593e-06	1.504954700136203e-05	5.008323121412641e-06	5.064756017004213e-06	1.7058394744270103e-05	1.4987731836402015e-05	2.0085638845798776e-05	5.031642517801187e-06	1.0468524747676862e-05	5.3039547230748385e-05	5.129190600937133e-06	0.9994834470028933	1.0845932868110214e-11	4.606566055198126e-05	1.0141683121964814e-05	5.008390587229882e-06	5.380916389256821e-06	5.3187833959241475e-06	6.679892921037464e-06	3.017991652556451e-05	1.0845932868110218e-11	2.2459568974013344e-05	5.007553804238082e-06	1.0193127713334434e-05	2.0386489158625563e-05	5.008359827197977e-06	1.0845932868400401e-11	5.751282142656301e-05	1.0845932868400402e-05
n1	0.0012571496742254528	0.004613486564487494	2.722634429947032e-09	0.001256828488524009	0.006416845672177025	0.0012821265492860042	0.0038416329376883738	0.003875119269909794	0.0012583327251064558	0.001256827262991407	0.0037648267938148587	0.001256366093459285	0.0014095722369804715	0.0037778598963570486	0.001259903246381985	0.0012715945206889026	0.004282137222786405	0.0037623425500430364	0.0050421077860773105	0.002638339127614286	0.021989229874330465	0.013314419256994591	0.0012875712119639348	0.005493776780777976	2.7226344299470313e-09	0.011563777406906447	0.0025458479211742727	0.0012572470083701184	0.023336414677940932	0.0013351643399667152	0.0016802586098009623	0.007576008520855464	2.7226344299470313e-09	0.005637987832060237	0.0012570369522862783	0.0025587619616169632	0.8272258740657511	0.0012572426508270671	2.7226344300198774e-09	0.014437336989219191	0.0027226344300198763
HQ234499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KX377336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n2	5.988592546319251e-05	0.0002197693073833035	1.2969615780435596e-10	5.987213537426111e-05	0.0003056765625768357	6.107573070857958e-05	0.0001830010765428159	0.000184596240616372	5.9942281597080665e-05	5.987056699232351e-05	0.0001793423180820419	5.984859859445314e-05	6.714676831865923e-05	0.00017996316651670488	6.31097910039211e-05	6.080333256086839e-05	0.0002039850590581185	0.00017922397796678045	0.00024024170017959134	0.0017167652885247127	0.0008933247121591389	0.0006342493145736504	6.13350941479386e-05	0.00022813012282940257	1.2969615780435593e-10	0.0005508552609502416	0.00012127470735648258	5.989056209790074e-05	0.0009366040399211747	6.360225340074054e-05	8.3995055898738e-05	0.00036089281243208675	1.2969615780435593e-10	0.00026857718456603437	5.9880555808882354e-05	0.000121889884116434	0.9905340467579632	5.9894246564266996e-05	1.2969615780782603e-10	0.0006877409305607238	0.00012969615780782597
n465	0.0034508453886419204	0.012663908810238496	7.473565526981626e-09	0.003449960490587901	0.017614081662464844	0.0035194063053695405	0.010545189311729793	0.010637108482134148	0.0034540928346415618	0.003449960377620725	0.010334358308198902	0.003448694478431525	0.0038692416294363007	0.010370133858819122	0.0034517451900728064	0.0034900024326007203	0.011754362898673815	0.010327539119251059	0.013840346388855559	0.0038165132170300373	0.20869794944320075	0.036547758184631116	0.003534351772468705	0.004577279348974937	7.473565526981626e-09	0.031742288733058566	0.006988290844832971	0.003451112568512732	0.23250230833561603	0.0036649937554137767	0.004603756491221266	0.02079595978468765	7.473565526981626e-09	0.015476130369515635	0.0034505359696533127	0.007023739572875546	0.22290122584604138	0.0034510922274499332	7.473565527181583e-09	0.03963014014560316	0.007473565527181584
n3	0.0001083398111248058	0.0003975853263202524	2.346337162135414e-10	0.00010831313842457469	0.0005529981795034144	0.0001104922914388003	0.00033106780792296924	0.00033395362413283266	0.00010844176518056606	0.00010831202606950974	0.0003244487367884633	0.00010827228297365523	0.00012147542416871479	0.00032557191559265023	0.00011063905534823132	0.00010973753571983473	0.00036902999494436517	0.00032423464732358635	0.0004345597630232936	0.004317811411242282	0.0007691394495268814	0.0011474223770668163	0.00011096150663111566	0.00022825674380229385	2.346337162135414e-10	0.0009965539393040857	0.0002193984444218094	0.00010834819927623455	0.0007326333485107319	0.00011506303137740208	0.00014743893884460783	0.0006528922920248072	2.346337162135414e-10	0.0004858787172641023	0.00010833009686813209	0.00022051136258190894	0.9836647075185325	0.00010835041862879904	2.346337162198191e-10	0.0012441942233403778	0.00023463371621981906
n5	4.090773778843954e-07	1.5012324556929617e-06	8.859471324907686e-13	4.1106022053381364e-07	2.090739420445438e-06	4.172048686875373e-07	1.2500700232801048e-06	1.2609664990180454e-06	4.094623417911627e-07	4.089724633744239e-07	1.2250772507749333e-06	4.088223984887082e-07	4.586757838861759e-07	1.2293182313846347e-06	4.685175369663711e-06	7.307633195673229e-07	1.393410423276475e-06	1.224268876127994e-06	1.7160100607855138e-06	8.933408376749615e-06	4.800442366001905e-06	4.332521263878865e-06	4.1897656570048734e-07	1.2748369387366536e-06	8.859471324907681e-13	3.7628611912505684e-06	8.28420679880189e-07	4.091090488118793e-07	4.9196283791090724e-06	4.3446340257309306e-07	6.012307483024096e-06	2.4652384289829557e-06	8.859471324907681e-13	1.840763996537404e-06	4.090406964164592e-07	8.326229176001072e-07	0.9999310966929159	4.144878150115703e-07	8.859471325144724e-13	4.697919473034243e-06	8.859471325144722e-07
KU681082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
